k,e
0.207096456,12.056346752
0.220901671,12.026098354
0.234715999,11.999295815
0.248521214,11.969056832
0.262326430,11.888907817
0.276131645,11.828865322
0.289936860,11.795409096
0.303742076,11.772783256
0.317547291,11.754999363
0.331361619,11.740863667
0.345166834,11.729783640
0.358972050,11.724078003
0.372777265,11.722283816
0.386582481,11.722553352
0.400387696,11.725476202
0.414202024,11.728251698
0.428007239,11.728538446
0.441812455,11.723565578
0.455617670,11.725639245
0.469396930,11.713819357
0.483176191,11.678742820
0.496955451,11.651487900
0.510727271,11.706555847
0.524506532,11.773017387
0.538285792,11.827192158
0.552065052,11.864400349
0.565844313,11.888205114
0.579623573,11.911884552
0.593402834,11.934765621
0.607174654,11.946760721
0.620953914,11.936008555
0.634733175,11.913679557
0.648512435,11.888452998
0.662291695,11.877414226
0.676070956,11.931208663
0.689842776,12.048816191
0.703622036,12.185254888
0.717401297,12.251010716
0.731180557,12.257722260
0.744959818,12.249642450
0.758739078,12.240835537
0.772518338,12.240991409
0.786290158,12.257281168
0.800069419,12.312411386
0.813848679,12.406976450
0.827627940,12.521336817
0.841474943,12.372827891
0.855316686,12.326167602
0.869163690,12.300870840
0.883005433,12.259781098
0.896852437,12.214324277
0.910694179,12.182507128
0.924541183,12.176123994
0.938388187,12.198397816
0.952229930,12.240288062
0.966076934,12.278405982
0.979918677,12.286999766
0.993765680,12.245845467
1.007612684,12.169166247
1.021454427,12.065261944
1.035301431,11.946013608
1.049143174,11.853329692
1.062990177,11.837500356
1.076831920,11.859748801
1.090678924,11.906947749
1.104458184,11.864597244
1.118237445,11.829241843
1.132016705,11.816611885
1.145788525,11.821663765
1.159567786,11.843976301
1.173347046,11.892136360
1.187126307,11.961485595
1.200905567,12.040081708
1.214684827,12.115484774
1.228464088,12.180802753
1.242235908,12.223823316
1.256015168,12.242639887
1.269794429,12.239061191
1.283573689,12.217507067
1.297352949,12.195029597
1.311132210,12.193466024
1.324904030,12.138030719
1.338683290,12.090534064
1.352462551,12.057199388
1.366241811,12.035561404
1.380021072,12.026420970
1.393800332,12.031366633
1.407579592,12.058764355
1.421351413,12.124963477
1.435130673,12.231348335
1.448909933,12.356414547
1.462689194,12.419426365
1.476536198,12.335393417
1.490377940,12.174446790
1.504224944,12.018887836
1.518066687,11.926652503
1.531913691,11.906339317
1.545755434,11.986078453
1.559602437,12.071879663
1.573449441,12.148520652
1.587291184,12.235021086
1.601138188,12.327544816
1.614979931,12.411399899
1.628826934,12.462919272
1.642673938,12.496762873
1.656515681,12.514733141
1.670362685,12.509448597
1.684204428,12.476755599
1.698051432,12.476775572
1.711893174,12.510872655
1.725740178,12.521336817
0.000000000,12.419426365
0.013805215,12.382494730
0.027610431,12.295689298
0.041415646,12.219630369
0.055229974,12.156750038
0.069035189,12.096032725
0.082840405,12.043921721
0.096645620,12.000241339
0.110450836,11.973586005
0.124256051,12.017671082
0.138070379,12.078135803
0.151875594,12.097138905
0.165680809,12.053338438
0.179486025,11.992864201
0.193291240,12.052468761
0.207096456,12.080163465
0.220901671,12.052853391
0.234715999,12.015794646
0.248521214,11.979776438
0.262326430,11.898576743
0.276131645,11.835736535
0.289936860,11.803259082
0.303742076,11.784281427
0.317547291,11.771441179
0.331361619,11.761968489
0.345166834,11.753777253
0.358972050,11.747410918
0.372777265,11.742438242
0.386582481,11.738380789
0.400387696,11.736974274
0.414202024,11.737074957
0.428007239,11.737392205
0.441812455,11.734556702
0.455617670,11.725639245
0.469396930,11.720100014
0.483176191,11.688724141
0.496955451,11.664887251
0.510727271,11.718805511
0.524506532,11.779637516
0.538285792,11.833866666
0.552065052,11.876805456
0.565844313,11.903563082
0.579623573,11.928819971
0.593402834,11.952733991
0.607174654,11.965463226
0.620953914,11.957978532
0.634733175,11.944248105
0.648512435,11.937413075
0.662291695,11.945059096
0.676070956,11.972871286
0.689842776,12.065694420
0.703622036,12.195011476
0.717401297,12.253858208
0.731180557,12.261233878
0.744959818,12.252476684
0.758739078,12.243216632
0.772518338,12.244009729
0.786290158,12.264121892
0.800069419,12.317487484
0.813848679,12.416923685
0.827627940,12.521336817
0.841474943,12.374365080
0.855316686,12.337871811
0.869163690,12.315806919
0.883005433,12.273023909
0.896852437,12.223770312
0.910694179,12.188531584
0.924541183,12.184080608
0.938388187,12.212204542
0.952229930,12.257634092
0.966076934,12.299649498
0.979918677,12.316886930
0.993765680,12.279346245
1.007612684,12.198849710
1.021454427,12.089018205
1.035301431,11.962878112
1.049143174,11.866683128
1.062990177,11.847599335
1.076831920,11.869807378
1.090678924,11.906947749
1.104458184,11.869690139
1.118237445,11.836406546
1.132016705,11.828933650
1.145788525,11.837957246
1.159567786,11.861420722
1.173347046,11.906640231
1.187126307,11.973092133
1.200905567,12.052372405
1.214684827,12.130223173
1.228464088,12.197646985
1.242235908,12.242509138
1.256015168,12.264294186
1.269794429,12.266285697
1.283573689,12.253870749
1.297352949,12.238436463
1.311132210,12.213570240
1.324904030,12.161486351
1.338683290,12.109342538
1.352462551,12.070761081
1.366241811,12.045255840
1.380021072,12.032976220
1.393800332,12.034747531
1.407579592,12.061091939
1.421351413,12.128755686
1.435130673,12.235902194
1.448909933,12.360362074
1.462689194,12.419426365
1.476536198,12.339317086
1.490377940,12.181254039
1.504224944,12.024798976
1.518066687,11.934413395
1.531913691,11.923112230
1.545755434,12.002513149
1.559602437,12.086003824
1.573449441,12.159969089
1.587291184,12.250334069
1.601138188,12.346010658
1.614979931,12.428955850
1.628826934,12.477648671
1.642673938,12.508043961
1.656515681,12.522664759
1.670362685,12.515951621
1.684204428,12.488386129
1.698051432,12.490161686
1.711893174,12.517591303
1.725740178,12.521336817
0.000000000,12.426530660
0.013805215,12.416552020
0.027610431,12.323516543
0.041415646,12.248727599
0.055229974,12.228307116
0.069035189,12.254773785
0.082840405,12.235150610
0.096645620,12.217613193
0.110450836,12.215284251
0.124256051,12.225537141
0.138070379,12.245717831
0.151875594,12.268465240
0.165680809,12.280351298
0.179486025,12.211400196
0.193291240,12.135501617
0.207096456,12.100026674
0.220901671,12.093542490
0.234715999,12.060698883
0.248521214,12.024149316
0.262326430,12.050870814
0.276131645,12.076864653
0.289936860,12.087284994
0.303742076,12.086937934
0.317547291,12.080740261
0.331361619,12.072186356
0.345166834,12.061708630
0.358972050,12.052406775
0.372777265,12.043195999
0.386582481,12.029090320
0.400387696,12.000776921
0.414202024,11.946022975
0.428007239,11.874048034
0.441812455,11.806012190
0.455617670,11.773247108
0.469396930,11.788392999
0.483176191,11.838813700
0.496955451,11.904458559
0.510727271,11.925850860
0.524506532,11.931121938
0.538285792,11.948721221
0.552065052,11.983120726
0.565844313,12.023171968
0.579623573,12.055312145
0.593402834,12.075927132
0.607174654,12.096475333
0.620953914,12.134626664
0.634733175,12.188032703
0.648512435,12.231712596
0.662291695,12.253549115
0.676070956,12.263543372
0.689842776,12.286547411
0.703622036,12.342425986
0.717401297,12.455841737
0.731180557,12.555985617
0.744959818,12.603874838
0.758739078,12.610552713
0.772518338,12.587246612
0.786290158,12.543492171
0.800069419,12.507455073
0.813848679,12.515229364
0.827627940,12.543684897
0.841474943,12.518870323
0.855316686,12.477870031
0.869163690,12.431778462
0.883005433,12.407624429
0.896852437,12.410858066
0.910694179,12.445194819
0.924541183,12.512651997
0.938388187,12.586357847
0.952229930,12.585505959
0.966076934,12.522097820
0.979918677,12.458632588
0.993765680,12.433831555
1.007612684,12.427176837
1.021454427,12.400089277
1.035301431,12.351264505
1.049143174,12.293856877
1.062990177,12.222861378
1.076831920,12.116774373
1.090678924,12.033559586
1.104458184,12.079743467
1.118237445,12.134860957
1.132016705,12.169176358
1.145788525,12.199980738
1.159567786,12.227593494
1.173347046,12.259556179
1.187126307,12.294019178
1.200905567,12.329735922
1.214684827,12.369704656
1.228464088,12.411726801
1.242235908,12.448009745
1.256015168,12.471470498
1.269794429,12.460009901
1.283573689,12.399822449
1.297352949,12.315759021
1.311132210,12.281560455
1.324904030,12.313113730
1.338683290,12.312775203
1.352462551,12.302617413
1.366241811,12.296562639
1.380021072,12.287560209
1.393800332,12.271339304
1.407579592,12.268292951
1.421351413,12.300950063
1.435130673,12.363112204
1.448909933,12.425676445
1.462689194,12.426530660
1.476536198,12.377185752
1.490377940,12.254749886
1.504224944,12.141872157
1.518066687,12.071450731
1.531913691,12.091191571
1.545755434,12.171265671
1.559602437,12.269150297
1.573449441,12.370099187
1.587291184,12.477426748
1.601138188,12.555736958
1.614979931,12.571586420
1.628826934,12.584229934
1.642673938,12.593984284
1.656515681,12.584026889
1.670362685,12.555208272
1.684204428,12.547324894
1.698051432,12.540816417
1.711893174,12.535135180
1.725740178,12.543684897
0.000000000,12.426530660
0.013805215,12.427489039
0.027610431,12.332487501
0.041415646,12.258490345
0.055229974,12.233092706
0.069035189,12.262632983
0.082840405,12.239741393
0.096645620,12.220245082
0.110450836,12.219898974
0.124256051,12.234830032
0.138070379,12.258157270
0.151875594,12.278997500
0.165680809,12.291493044
0.179486025,12.223579931
0.193291240,12.146031695
0.207096456,12.111822882
0.220901671,12.103581327
0.234715999,12.068569532
0.248521214,12.075049360
0.262326430,12.107049476
0.276131645,12.132360222
0.289936860,12.141091840
0.303742076,12.137971299
0.317547291,12.129080382
0.331361619,12.118407857
0.345166834,12.105953064
0.358972050,12.094511720
0.372777265,12.080922823
0.386582481,12.058048854
0.400387696,12.025686367
0.414202024,11.969459442
0.428007239,11.888657743
0.441812455,11.816413178
0.455617670,11.773247108
0.469396930,11.803467411
0.483176191,11.851972937
0.496955451,11.926294253
0.510727271,11.949089285
0.524506532,11.949804748
0.538285792,11.965329229
0.552065052,11.997822812
0.565844313,12.035498752
0.579623573,12.064792983
0.593402834,12.083096528
0.607174654,12.105045864
0.620953914,12.148941478
0.634733175,12.208662957
0.648512435,12.258719497
0.662291695,12.286774677
0.676070956,12.301941487
0.689842776,12.325425705
0.703622036,12.374111598
0.717401297,12.469290458
0.731180557,12.564987728
0.744959818,12.616460834
0.758739078,12.625025982
0.772518338,12.600798081
0.786290158,12.555278543
0.800069419,12.518853359
0.813848679,12.527385431
0.827627940,12.543684897
0.841474943,12.527717167
0.855316686,12.489815660
0.869163690,12.443039609
0.883005433,12.415685742
0.896852437,12.421534185
0.910694179,12.462455440
0.924541183,12.538322587
0.938388187,12.620623480
0.952229930,12.606554387
0.966076934,12.534934013
0.979918677,12.475730874
0.993765680,12.455359344
1.007612684,12.448214253
1.021454427,12.418750834
1.035301431,12.364105363
1.049143174,12.302167719
1.062990177,12.242945811
1.076831920,12.143555685
1.090678924,12.033559586
1.104458184,12.109563965
1.118237445,12.160421016
1.132016705,12.186431256
1.145788525,12.212641086
1.159567786,12.237963878
1.173347046,12.269347351
1.187126307,12.304685111
1.200905567,12.342377820
1.214684827,12.385292535
1.228464088,12.428527390
1.242235908,12.464096829
1.256015168,12.489251379
1.269794429,12.479158118
1.283573689,12.419094352
1.297352949,12.338128484
1.311132210,12.303351410
1.324904030,12.335232574
1.338683290,12.321703620
1.352462551,12.306587872
1.366241811,12.300202270
1.380021072,12.293515777
1.393800332,12.278933624
1.407579592,12.278882766
1.421351413,12.314419123
1.435130673,12.377840723
1.448909933,12.434233428
1.462689194,12.426530660
1.476536198,12.384603302
1.490377940,12.263841546
1.504224944,12.152276300
1.518066687,12.085041736
1.531913691,12.103071994
1.545755434,12.190829699
1.559602437,12.294256263
1.573449441,12.393245587
1.587291184,12.497737043
1.601138188,12.568672187
1.614979931,12.583136544
1.628826934,12.595910913
1.642673938,12.602642632
1.656515681,12.587599177
1.670362685,12.564728192
1.684204428,12.555698954
1.698051432,12.548269901
1.711893174,12.541541333
1.725740178,12.543684897
0.000000000,12.507865771
0.013805215,12.444848187
0.027610431,12.440132684
0.041415646,12.384457618
0.055229974,12.329475106
0.069035189,12.291705364
0.082840405,12.353129164
0.096645620,12.443407505
0.110450836,12.533608322
0.124256051,12.530601020
0.138070379,12.477923188
0.151875594,12.429711135
0.165680809,12.337760003
0.179486025,12.330141041
0.193291240,12.358696767
0.207096456,12.385975326
0.220901671,12.374788596
0.234715999,12.340397727
0.248521214,12.304277371
0.262326430,12.272127251
0.276131645,12.249494358
0.289936860,12.229510078
0.303742076,12.210238246
0.317547291,12.189887558
0.331361619,12.168259320
0.345166834,12.145411024
0.358972050,12.123638237
0.372777265,12.104967463
0.386582481,12.090557336
0.400387696,12.074218553
0.414202024,12.046094734
0.428007239,12.002056714
0.441812455,11.943019292
0.455617670,11.911936089
0.469396930,11.938254342
0.483176191,11.968925835
0.496955451,11.980437427
0.510727271,12.047332147
0.524506532,12.151357065
0.538285792,12.250180689
0.552065052,12.334925734
0.565844313,12.406631100
0.579623573,12.478338785
0.593402834,12.553057283
0.607174654,12.632215066
0.620953914,12.707588582
0.634733175,12.759584727
0.648512435,12.747695561
0.662291695,12.712041905
0.676070956,12.689311611
0.689842776,12.674507824
0.703622036,12.678995839
0.717401297,12.719873157
0.731180557,12.799050152
0.744959818,12.851623144
0.758739078,12.873381463
0.772518338,12.874413985
0.786290158,12.844273634
0.800069419,12.791632301
0.813848679,12.710614978
0.827627940,12.615038527
0.841474943,12.729096928
0.855316686,12.796383628
0.869163690,12.876002077
0.883005433,12.922986842
0.896852437,12.909084586
0.910694179,12.873251910
0.924541183,12.828531478
0.938388187,12.801033671
0.952229930,12.872390588
0.966076934,12.936803041
0.979918677,12.933496177
0.993765680,12.880471091
1.007612684,12.804550743
1.021454427,12.740632227
1.035301431,12.695773099
1.049143174,12.566828068
1.062990177,12.378582336
1.076831920,12.267916216
1.090678924,12.251082235
1.104458184,12.281399690
1.118237445,12.407247589
1.132016705,12.526328991
1.145788525,12.562721901
1.159567786,12.565057550
1.173347046,12.558959286
1.187126307,12.549515503
1.200905567,12.545509310
1.214684827,12.548791799
1.228464088,12.570788389
1.242235908,12.596156674
1.256015168,12.594566385
1.269794429,12.553630757
1.283573689,12.502238196
1.297352949,12.452921985
1.311132210,12.415220250
1.324904030,12.427098297
1.338683290,12.508233288
1.352462551,12.582523351
1.366241811,12.581819119
1.380021072,12.521410818
1.393800332,12.490365153
1.407579592,12.487714063
1.421351413,12.486497825
1.435130673,12.465549898
1.448909933,12.445350175
1.462689194,12.507865771
1.476536198,12.425325308
1.490377940,12.385647538
1.504224944,12.362328339
1.518066687,12.352794377
1.531913691,12.364094909
1.545755434,12.408954156
1.559602437,12.503325179
1.573449441,12.546817850
1.587291184,12.559601495
1.601138188,12.590662286
1.614979931,12.681662387
1.628826934,12.715719603
1.642673938,12.686166299
1.656515681,12.649966946
1.670362685,12.636624267
1.684204428,12.624821441
1.698051432,12.615425566
1.711893174,12.613054307
1.725740178,12.615038527
0.000000000,12.507865771
0.013805215,12.447484787
0.027610431,12.442647283
0.041415646,12.386370331
0.055229974,12.332041262
0.069035189,12.304116951
0.082840405,12.367440382
0.096645620,12.456793265
0.110450836,12.539903348
0.124256051,12.538846348
0.138070379,12.484311623
0.151875594,12.432632219
0.165680809,12.363374753
0.179486025,12.344619841
0.193291240,12.371528660
0.207096456,12.399824638
0.220901671,12.396000209
0.234715999,12.357703307
0.248521214,12.327766126
